試合種別ID,試合種別名略,チームID,チーム名略,選手ID,選手名,選手名英略,ポジション,背番号,出生地,身長,体重,生年月日,所属チーム履歴,Jリーグ通算出場数(J1),Jリーグ通算出場数(J2),Jリーグ通算出場数(J3),Jリーグ初出場年月日,Jリーグ初出場試合名,初出場チーム名略称,初出場相手チーム名略称,初出場競技場名略称,Jリーグ初得点年月日,Jリーグ初得点試合名,Jリーグ初得点チーム名略称,Jリーグ初得点相手チーム名略称,Jリーグ初得点初出場競技場名略称,現所属F,SkillCorner選手ID,SkillCorner選手ID_2025
250,Ｊ２・Ｊ３百年構想,30312,滋賀,800936,ロメロ　フランク,ROMERO Frank,MF,24,ペルー,178,77,19870819,江陽中-青森山田高-流通経済大-水戸ホーリーホック-モンテディオ山形-アルビレックス新潟-水戸ホーリーホック-アルビレックス新潟-ＦＣ町田ゼルビア-アルビレックス新潟-鹿児島ユナイテッドＦＣ,42,286,49,20110423,J2第8節,水戸,徳島,Ｋｓスタ,20110702,J2第19節,水戸,草津,正田スタ,1,1058531,905028
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1500436,久保田　和音,KUBOTA Kazune,MF,7,愛知県,170,62,19970101,豊橋デューミラン-大阪桐蔭高-鹿島アントラーズ-ファジアーノ岡山-鹿島アントラーズ-松本山雅ＦＣ-ザスパクサツ群馬-ＦＣ岐阜-ザスパ群馬,2,89,9,20181031,明治安田J1第31節,鹿島,Ｃ大阪,カシマ,20210404,明治安田J2第6節,群馬,愛媛,ニンスタ,1,1058533,
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1607212,白石　智之,SHIRAISHI Tomoyuki,MF,14,群馬県,174,63,19930610,前橋Ｊｒユース-前橋育英高-法政大-アスルクラロ沼津-グルージャ盛岡-カターレ富山-ザスパクサツ群馬,0,65,79,20170318,明治安田J3第2節,沼津,福島,愛鷹,20170416,明治安田J3第5節,沼津,栃木,栃木グ,1,789876,789876
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1619682,薬真寺　孝弥,YAKUSHINJI Takaya,MF,6,大分県,174,70,19990307,青江ＳＣ-ＦＣ佐伯　Ｓ－Ｐｌａｙ　ＭＩＮＡＭＩ-長崎総合科学大附属高-駒澤大-ＦＣティアモ枚方,0,0,0,,,,,,,,,,,1,1058548,
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1627399,海口　彦太,UMIGUCHI Genta,MF,32,神奈川県,177,71,19961209,あざみ野Ｆ．Ｃ-横浜ＦＣ鶴見Ｊｒユース-桐蔭高-関西学院大-鈴鹿ポイントゲッターズ,0,0,0,,,,,,,,,,,1,1058549,905029
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1627454,三宅　海斗,MIYAKE Kaito,MF,11,岡山県,175,72,19970827,ＬＡＳＴＡ　ＨＥＲＥＮＣＩＡ　ＦＣ-倉敷北中-東福岡高-鹿屋体育大-フォルトゥナ　デュッセルドルフ／ドイツ-栃木ＳＣ-鹿児島ユナイテッドＦＣ-アトレチコ鈴鹿クラブ,0,11,26,20190720,明治安田J2第23節,栃木,横浜FC,ニッパツ,20200719,明治安田J3第5節,鹿児島,Ｇ大23,パナスタ,1,1058536,905026
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1629486,人見　拓哉,HITOMI Takuya,MF,10,栃木県,177,69,19971218,埼玉ＦＣ-ＡＳ栃木ｂｏｍ　ｄｅ　ｂｏｌａ大田原-ＡＳ栃木ｂｏｍ　ｄｅ　ｂｏｌａ-矢板中央高-立正大-ＦＣ琉球-ＡＣ長野パルセイロ-ＦＣ琉球-アトレチコ鈴鹿クラブ,0,31,16,20201014,明治安田J2第26節,琉球,群馬,タピスタ,20201206,明治安田J2第39節,琉球,岡山,タピスタ,1,1058538,905021
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1629515,中村　健人,NAKAMURA Kento,MF,8,大分県,173,66,19970901,鶴見ＳＳＣ-ＵＫＩ－Ｃ．ＦＣ-東福岡高-明治大-鹿児島ユナイテッドＦＣ-アトレチコ鈴鹿クラブ,0,0,10,20201213,明治安田J3第33節,鹿児島,Ｇ大23,白波スタ,20211120,明治安田J3第28節,鹿児島,藤枝,藤枝サ,1,1058540,905023
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1632223,南　拓都,MINAMI Takuto,MF,35,三重県,175,66,20020509,ＦＣ　ＦＡＭＩＬＩＡ　Ｕ１２-ＦＣ　ＦＡＭＩＬＩＡ　Ｕ１５-興国高-横浜Ｆ・マリノス-いわてグルージャ盛岡-横浜Ｆ・マリノス-いわてグルージャ盛岡-横浜Ｆ・マリノス-レイラック滋賀ＦＣ-ヴィアティン三重,0,12,19,20220504,明治安田J2第14節,岩手,長崎,いわスタ,,,,,,1,1058542,
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1632791,田部井　悠,TABEI Yu,MF,28,群馬県,172,65,19990625,ｔｏｎａｎ前橋-前橋ＦＣ-前橋育英高-早稲田大-ザスパクサツ群馬-レイラック滋賀ＦＣ-ザスパクサツ群馬,0,0,0,,,,,,,,,,,1,1058543,905022
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1635463,渡邉　綾平,WATANABE Ryohei,MF,47,神奈川県,170,68,20020208,横浜Ｆ・マリノスジュニアユース追浜-前橋育英高-法政大-サガン鳥栖-アスルクラロ沼津-サガン鳥栖,4,1,13,20241005,明治安田J1第33節,鳥栖,FC東京,味スタ,,,,,,1,945348,896154
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1638661,庄司　一輝,SHOJI Kazuki,MF,22,福岡県,161,60,20001228,アビスパ福岡Ｕ－１５-アビスパ福岡Ｕ－１８-流通経済大,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1654341,鈴木　翔太,SUZUKI Shota,MF,16,静岡県,168,66,20001008,ジョガドール富士見ＦＣ-静岡学園中-静岡学園高-中央大-アトレチコ鈴鹿クラブ,0,0,0,,,,,,,,,,,1,1058551,
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1654342,木下　礼生,KINOSHITA Raisei,MF,17,岡山県,165,59,20020925,玉野光南高-天理大,0,0,0,,,,,,,,,,,1,1058547,
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1654344,竜田　柊士,TATSUTA Shuto,MF,23,大阪府,174,64,19981205,セレゾンＦＣ-清風高-大阪経済大-ＦＣ淡路島-アルテリーヴォ和歌山,0,0,0,,,,,,,,,,,1,1058552,905024
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1619692,森本　ヒマン,MORIMOTO Himan,FW,9,栃木県,188,87,19970501,南河内第二中-矢板中央高-駒澤大-ＦＣティアモ枚方-カマタマーレ讃岐-ＦＣティアモ枚方-レイラック滋賀ＦＣ-ＦＣティアモ枚方,0,0,21,20230305,明治安田J3第1節,讃岐,沼津,ピカスタ,20230702,明治安田J3第16節,讃岐,琉球,ピカスタ,1,1058544,
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1630015,日野　友貴,HINO Tomoki,FW,29,愛媛県,170,65,19970615,新居浜船木ＳＳ-新居浜北中-長崎総合科学大附属高-長崎総合科学大-ホンダロックＳＣ-ミネベアミツミＦＣ-ＦＣ今治,0,12,17,20240406,明治安田J3第8節,今治,長野,里山Ｓ,20240406,明治安田J3第8節,今治,長野,里山Ｓ,1,929122,815556
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1630103,菊島　卓,KIKUSHIMA Taku,FW,15,千葉県,177,75,19931231,アウルＦＣ-千葉国際中学校・高校-国士舘大-栃木ウーヴァＦＣ-ブリオベッカ浦安-鈴鹿ポイントゲッターズ,0,0,0,,,,,,,,,,,1,1058554,
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1632790,奥田　陽琉,OKUDA Hiryu,FW,99,千葉県,181,80,20010523,柏レイソルＵ－１５-柏レイソルＵ－１８-早稲田大-レイラック滋賀ＦＣ-飛鳥ＦＣ,0,0,0,,,,,,,,,,,1,1058535,
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1654343,秋山　駿,AKIYAMA Shun,FW,18,大阪府,178,70,19990826,セレッソ大阪Ｕ－１５-ヴィッセル神戸Ｕ－１８-大阪学院大,0,0,0,,,,,,,,,,,1,1058555,905027
250,Ｊ２・Ｊ３百年構想,30312,滋賀,1654346,北條　真汰,HOJO Shinta,FW,77,大阪府,175,70,20010520,鹿児島城西高-福岡大,0,0,0,,,,,,,,,,,1,1058553,905025
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1627748,後東　尚輝,GOTO Naoki,GK,82,徳島県,187,74,20020426,岩脇ＦＣ-徳島ヴォルティスＪｒユース-徳島ヴォルティスユース-徳島ヴォルティス-栃木シティＦＣ-徳島ヴォルティス-Ｙ．Ｓ．Ｃ．Ｃ．横浜-徳島ヴォルティス-ヴァンラーレ八戸-徳島ヴォルティス,0,0,12,20240831,明治安田J3第26節,YS横浜,大宮,ＮＡＣＫ,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1636294,菅原　大道,SUGAWARA Hiromichi,GK,1,秋田県,190,85,19950810,ＦＣ角館セレジェスタ-角館中-角舘高-仙台大-北海道十勝スカイアース-栃木シティＦＣ-藤枝ＭＹＦＣ,0,0,0,,,,,,,,,,,1,798318,798318
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1645999,関沼　海亜,SEKINUMA Noa,GK,31,群馬県,183,79,20050530,パライストラ-藤岡キッカーズ-高崎健康福祉大学高崎高-奈良クラブ,0,0,1,20250630,明治安田J3第18節,奈良,FC大阪,花園,,,,,,1,929046,815392
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1656018,韓　峻領,HAN Junyoung,GK,30,大韓民国,186,88,20070301,チーム　スター　ジュニア　Ｕ－１２／大韓民国-水原三星Ｕ－１５／大韓民国-輔仁高／大韓民国,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1656188,長野　大河,NAGANO Taiga,GK,98,大阪府,181,82,20030920,ファニーＳＣ-大阪セントラルＦＣ-立正大淞南高-大阪体育大,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1200051,舘野　俊祐,TACHINO Shunsuke,DF,6,富山県,174,70,19930519,スクエア富山ＦＣジュニア-スクエア富山ＦＣＪｒユース-東京ヴェルディユース-東京ヴェルディ-カターレ富山-東京ヴェルディ-カターレ富山-東京ヴェルディ-松江シティＦＣ,0,12,96,20130804,J2第27節,富山,札幌,富山,20230806,明治安田J3第21節,FC大阪,YS横浜,花園,1,929409,815796
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1400218,田中　恵太,TANAKA Keita,DF,16,東京都,170,63,19891226,三菱養和ＳＣＪｒユース-三菱養和ＳＣユース-明治大-ＡＣ長野パルセイロ-ＦＣ琉球-水戸ホーリーホック-ＦＣ琉球-水戸ホーリーホック-ＦＣ琉球-ガイナーレ鳥取,0,116,168,20140309,J3第1節,長野,福島,味フィ西,20150329,明治安田J3第3節,琉球,J-22,沖縄県陸,1,929233,815511
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1617897,秋山　拓也,AKIYAMA Takuya,DF,23,愛知県,185,85,19940826,豊南ＪＦＴ-ＳＣ豊田-愛知産業大三河高-大阪体育大-アルビレックス新潟Ｓ／シンガポール-ヴァンフォーレ甲府-徳島ヴォルティス-ＡＣ長野パルセイロ,0,3,121,20180704,明治安田J2第18節,甲府,金沢,中銀スタ,20230415,明治安田J3第7節,長野,相模原,ギオンス,1,929416,815803
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1618860,山下　諒時,YAMASHITA Ryoji,DF,4,茨城県,180,74,20000511,古河中央サッカースポーツ少年団-ＦＣ古河Ｊｒユース-ベガルタ仙台ユース-拓殖大-ＳＣ相模原,0,0,64,20230304,明治安田J3第1節,相模原,鳥取,ギオンス,20240824,明治安田J3第25節,相模原,八戸,プラスタ,1,929265,815456
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1630070,美馬　和也,MIMA Kazuya,DF,13,大阪府,173,69,19971201,アバンティ茨木ＦＣ-千里丘ＦＣ-ヴィッセル神戸Ｕ－１８-京都産業大,0,0,83,20230304,明治安田J3第1節,FC大阪,鹿児島,白波スタ,20240907,明治安田J3第27節,FC大阪,長野,長野Ｕ,1,929431,815819
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1640667,水口　湧斗,MINAKUCHI Yuto,DF,5,大阪府,184,80,20000616,摂津イレブンＪＣＳ-千里丘ＦＣ-履正社高-中京大-ＳＣ相模原-ＦＣ大阪-ＳＣ相模原,0,0,55,20230415,明治安田J3第7節,相模原,長野,ギオンス,20230916,明治安田J3第27節,相模原,岐阜,ギオンス,1,929438,815826
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1640845,坂本　翔,SAKAMOTO Kakeru,DF,2,静岡県,174,72,20000906,富士第二サッカー少年団-清水エスパルスＪｒユース-清水東高-東海大-ギラヴァンツ北九州-ＦＣ大阪-ギラヴァンツ北九州,0,0,60,20230305,明治安田J3第1節,北九州,岐阜,ミクスタ,20240623,明治安田J3第18節,北九州,金沢,ゴースタ,1,929400,815440
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1643207,桑子　流空,KUWAKO Riku,DF,25,群馬県,180,71,20030629,新桐生ジュニオール-前橋ＦＣ-前橋育英高-東海大,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1651510,金　潤識,KIM Yoonsik,DF,66,大韓民国,183,75,20030721,亀山中／大韓民国-仁昌高／大韓民国-中源大／大韓民国,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1653376,アンジェリーニ,ANGELINI,DF,42,ブラジル,173,70,20040810,ＡＡインテルナシオナル　デ　リメイラＵ２０／ブラジル-ポルティモネンセＳＡＤ／ポルトガル,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1655830,馬　尚勳,MA Sanghoon,DF,33,大韓民国,183,79,19910725,順天高／大韓民国-江原ＦＣ／大韓民国-ＢＢＣＵ　ＦＣ／タイ-全南ドラゴンズ／大韓民国-ＢＢＣＵ　ＦＣ／タイ-水原ＦＣ／大韓民国-金泉尚武ＦＣ／大韓民国-水原ＦＣ／大韓民国-城南ＦＣ／大韓民国-香港流浪足球会／香港-天安シティＦＣ／大韓民国,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1655832,咲本　大,SAKIMOTO Oki,DF,20,兵庫県,184,69,20070726,大阪狭山ＳＣジュニア-大阪狭山ＳＣジュニアユース-近畿大付属高,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1656187,申　奎元,SHIN Kyuwon,DF,35,大韓民国,186,78,20030521,江南中／大韓民国-世一中／大韓民国-江陵中央高／大韓民国-輔仁高／大韓民国-漢陽大／大韓民国,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1609244,川上　竜,KAWAKAMI Ryu,MF,40,福岡県,177,72,19941025,壱岐ＦＣ-アビスパ福岡Ｕ－１５-アビスパ福岡Ｕ－１８-福岡大-福島ユナイテッドＦＣ-ギラヴァンツ北九州-ＳＣ相模原-ＦＣ岐阜,0,64,213,20170311,明治安田J3第1節,福島,YS横浜,ニッパツ,20180908,明治安田J3第22節,北九州,富山,ミクスタ,1,929193,815500
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1618668,芳賀　日陽,HAGA Asahi,MF,8,東京都,169,66,20000730,板橋少年ＳＣ-ＦＣ東京Ｕ－１５深川-ＦＣ東京Ｕ－１８-作新学院大-いわきＦＣ-ＦＣ大阪-いわきＦＣ,0,11,46,20180526,明治安田J3第8節,Ｆ東23,Ｇ大23,吹田Ｓ,20241109,明治安田J3第36節,FC大阪,YS横浜,花園,1,798283,798283
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1622842,土肥　航大,DOHI Kodai,MF,26,大阪府,180,68,20010413,リップエースＳＣＪｒユース-サンフレッチェ広島ユース-サンフレッチェ広島-水戸ホーリーホック-サンフレッチェ広島-ヴァンフォーレ甲府-サンフレッチェ広島-ＦＣ今治-サンフレッチェ広島-栃木ＳＣ-サンフレッチェ広島-ＦＣ今治-サンフレッチェ広島-ガイナーレ鳥取,19,31,27,20200905,明治安田J1第14節,広島,札幌,札幌厚別,20220417,明治安田J2第10節,水戸,徳島,Ｋｓスタ,1,798175,798175
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1625702,木匠　貴大,KITSUI Takahiro,MF,7,大阪府,177,72,19930407,藤井寺ＪＳＣ-川上ＦＣ-初芝橋本高-京都産業大,0,0,80,20230312,明治安田J3第2節,FC大阪,宮崎,ユニスタ,20230701,明治安田J3第16節,FC大阪,鳥取,Ａｘｉｓ,1,929436,815824
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1632385,増田　隼司,MASUDA Shunji,MF,19,大阪府,172,68,19980813,レオＳＣ-東海大翔洋高-近畿大-いわてグルージャ盛岡-ＳＣ相模原-いわてグルージャ盛岡,0,14,101,20210321,明治安田J3第2節,岩手,鳥取,Ａｘｉｓ,20210911,明治安田J3第18節,岩手,鹿児島,白波スタ,1,929429,815817
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1635016,野瀬　龍世,NOSE Ryusei,MF,41,北海道,168,60,20000208,Ｒ．シュペルブ釧路Ｕ１２-Ｒ．シュペルブ釧路Ｕ１５-東海大付属札幌高-札幌大-ヴァンラーレ八戸-ギラヴァンツ北九州-水戸ホーリーホック-ＦＣ大阪-水戸ホーリーホック,0,20,76,20210912,明治安田J3第18節,八戸,讃岐,ピカスタ,20220820,明治安田J3第21節,八戸,長野,プラスタ,1,813832,815321
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1635555,住田　将,SUMIDA Sho,MF,14,愛知県,181,75,19990819,名古屋グランパスＵ１５-名古屋グランパスＵ－１８-青森山田高-東京学芸大-松本山雅ＦＣ,0,0,62,20220320,明治安田J3第2節,松本,YS横浜,ニッパツ,20220417,明治安田J3第6節,松本,岐阜,長良川,1,929372,815756
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1637296,吉田　源太郎,YOSHIDA Gentaro,MF,77,大阪府,177,76,20001026,ＥＸＥ’９０ＦＣ-柏田ＳＣ-四国学院大香川西高-四国学院大-カマタマーレ讃岐-ジェフユナイテッド千葉,0,5,82,20220515,明治安田J3第9節,讃岐,宮崎,ユニスタ,20230305,明治安田J3第1節,讃岐,沼津,ピカスタ,1,929348,815675
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1641614,家坂　葉光,IESAKA Yoko,MF,37,東京都,170,67,20020926,東京ヴェルディジュニア-東京ヴェルディジュニアユース-東京ヴェルディユース-中央大-ファジアーノ岡山,0,0,0,,,,,,,,,,,1,1005843,896122
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1644449,福井　和樹,FUKUI Kazuki,MF,15,兵庫県,165,61,20010613,揖西西ＳＳＤ-サルパＦＣＪｒユース-ガンバ大阪ユース-京都産業大-ＳＣ相模原,0,0,53,20230902,明治安田J3第25節,相模原,富山,富山,20230924,明治安田J3第28節,相模原,福島,とうスタ,1,929278,815469
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1645934,夏川　大和,NATSUKAWA Yamato,MF,18,滋賀県,175,70,20010919,愛知ホワイトスター-セゾンＦＣ-草津東高-京都産業大,0,0,23,20240602,明治安田J3第15節,FC大阪,奈良,花園,20241109,明治安田J3第36節,FC大阪,YS横浜,花園,1,929440,815828
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1645936,堤　奏一郎,TSUTSUMI Soichiro,MF,11,大阪府,173,69,20011005,吹田千里ＦＣ-千里丘ＦＣ-関大一高-関西大,0,0,35,20240503,明治安田J3第12節,FC大阪,相模原,ギオンス,20250721,明治安田J3第21節,FC大阪,鹿児島,白波スタ,1,929441,815829
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1651268,森村　俊太,MORIMURA Shunta,MF,36,京都府,172,67,20030409,太秦サッカー少年団-ルセーロ京都-京都先端科学大附属高-阪南大-水戸ホーリーホック,0,2,0,20250506,明治安田J2第14節,水戸,山口,みらスタ,,,,,,1,1005844,896190
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1655831,木村　大輝,KIMURA Hiroki,MF,21,青森県,178,75,20030510,ＦＣ多賀レッドスターズ-ウインズＦＣ　Ｕ－１５-八戸学院野辺地西高-八戸学院大,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1655833,川田　太陽,KAWADA Taiyo,MF,39,大阪府,168,64,20070812,柏田ＳＣ-近畿大付属高,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1655834,鳥山　陽斗,TORIYAMA Hiroto,MF,32,兵庫県,179,64,20080227,セレッソ大阪西Ｕ－１５-履正社高,0,0,0,,,,,,,,,,,1,1052739,
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1607200,松本　孝平,MATSUMOTO Kohei,FW,88,神奈川県,186,87,19940731,石川ＳＳＳ-滝の沢中-藤沢清流高-国士舘大-名古屋グランパス-ＳＣ相模原-名古屋グランパス-ＦＣマルヤス岡崎-ＦＣティアモ枚方-カマタマーレ讃岐-ヴァンフォーレ甲府-カターレ富山-ヴァンフォーレ甲府-ＦＣ大阪-カマタマーレ讃岐,0,12,82,20180708,明治安田J3第17節,相模原,秋田,Ａ‐スタ,20220313,明治安田J3第1節,讃岐,松本,ピカスタ,1,771406,771406
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1618859,菅原　龍之助,SUGAWARA Ryunosuke,FW,29,宮城県,181,77,20000728,湊サッカースポーツ少年団-ベガルタ仙台Ｊｒユース-ベガルタ仙台ユース-産業能率大-ベガルタ仙台-栃木ＳＣ-ベガルタ仙台,0,21,20,20230716,明治安田J2第26節,仙台,金沢,石川西部,20230806,明治安田J2第29節,仙台,磐田,エコパ,1,798076,798076
250,Ｊ２・Ｊ３百年構想,30987,FC大阪,1624570,島田　拓海,SHIMADA Takumi,FW,9,奈良県,175,73,19960825,パルティーダ生駒ＦＣ-奈良ＹＭＣＡ-奈良育英高-大阪経済大-奈良クラブ-ヴァンラーレ八戸,0,0,155,20210314,明治安田J3第1節,八戸,岐阜,長良川,20210502,明治安田J3第7節,八戸,鳥取,プラスタ,1,929426,815814
